"Mod name","Registry name","Display name","Recipe name","Tags"
"AE2 QoL Recipes","ae2:lime_covered_dense_cable","Lime ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/lime_covered_dense_cable2","?"
"AE2 QoL Recipes","ae2:lime_covered_dense_cable","Lime ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/lime_covered_dense_cable3","?"
"AE2 QoL Recipes","ae2:lime_glass_cable","Lime ME Glass Cable","ae2qolrecipes:glass_cable/lime_glass_cable","?"
"AE2 QoL Recipes","ae2:lime_glass_cable","Lime ME Glass Cable","ae2qolrecipes:glass_cable/lime_glass_cable2","?"
"AE2 QoL Recipes","ae2:lime_smart_cable","Lime ME Smart Cable","ae2qolrecipes:smart_cable/lime_smart_cable","?"
"AE2 QoL Recipes","ae2:lime_smart_cable","Lime ME Smart Cable","ae2qolrecipes:smart_cable/lime_smart_cable2","?"
"AE2 QoL Recipes","ae2:lime_smart_cable","Lime ME Smart Cable","ae2qolrecipes:smart_cable/lime_smart_cable3","?"
"AE2 QoL Recipes","ae2:lime_smart_cable","Lime ME Smart Cable","ae2qolrecipes:smart_cable/lime_smart_cable4","?"
"AE2 QoL Recipes","ae2:lime_smart_dense_cable","Lime ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/lime_smart_dense_cable","?"
"AE2 QoL Recipes","ae2:lime_smart_dense_cable","Lime ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/lime_smart_dense_cable2","?"
"AE2 QoL Recipes","ae2:lime_smart_dense_cable","Lime ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/lime_smart_dense_cable3","?"
"AE2 QoL Recipes","ae2:lime_smart_dense_cable","Lime ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/lime_smart_dense_cable4","?"
"AE2 QoL Recipes","ae2:magenta_covered_cable","Magenta ME Covered Cable","ae2qolrecipes:covered_cable/magenta_covered_cable","?"
"AE2 QoL Recipes","ae2:magenta_covered_cable","Magenta ME Covered Cable","ae2qolrecipes:covered_cable/magenta_covered_cable2","?"
"AE2 QoL Recipes","ae2:magenta_covered_cable","Magenta ME Covered Cable","ae2qolrecipes:covered_cable/magenta_covered_cable3","?"
"AE2 QoL Recipes","ae2:magenta_covered_dense_cable","Magenta ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/magenta_covered_dense_cable","?"
"AE2 QoL Recipes","ae2:magenta_covered_dense_cable","Magenta ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/magenta_covered_dense_cable2","?"
"AE2 QoL Recipes","ae2:magenta_covered_dense_cable","Magenta ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/magenta_covered_dense_cable3","?"
"AE2 QoL Recipes","ae2:magenta_glass_cable","Magenta ME Glass Cable","ae2qolrecipes:glass_cable/magenta_glass_cable","?"
"AE2 QoL Recipes","ae2:magenta_glass_cable","Magenta ME Glass Cable","ae2qolrecipes:glass_cable/magenta_glass_cable2","?"
"AE2 QoL Recipes","ae2:magenta_smart_cable","Magenta ME Smart Cable","ae2qolrecipes:smart_cable/magenta_smart_cable","?"
"AE2 QoL Recipes","ae2:magenta_smart_cable","Magenta ME Smart Cable","ae2qolrecipes:smart_cable/magenta_smart_cable2","?"
"AE2 QoL Recipes","ae2:magenta_smart_cable","Magenta ME Smart Cable","ae2qolrecipes:smart_cable/magenta_smart_cable3","?"
"AE2 QoL Recipes","ae2:magenta_smart_cable","Magenta ME Smart Cable","ae2qolrecipes:smart_cable/magenta_smart_cable4","?"
"AE2 QoL Recipes","ae2:magenta_smart_dense_cable","Magenta ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/magenta_smart_dense_cable","?"
"AE2 QoL Recipes","ae2:magenta_smart_dense_cable","Magenta ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/magenta_smart_dense_cable2","?"
"AE2 QoL Recipes","ae2:magenta_smart_dense_cable","Magenta ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/magenta_smart_dense_cable3","?"
"AE2 QoL Recipes","ae2:magenta_smart_dense_cable","Magenta ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/magenta_smart_dense_cable4","?"
"AE2 QoL Recipes","ae2:orange_covered_cable","Orange ME Covered Cable","ae2qolrecipes:covered_cable/orange_covered_cable","?"
"AE2 QoL Recipes","ae2:orange_covered_cable","Orange ME Covered Cable","ae2qolrecipes:covered_cable/orange_covered_cable2","?"
"AE2 QoL Recipes","ae2:orange_covered_cable","Orange ME Covered Cable","ae2qolrecipes:covered_cable/orange_covered_cable3","?"
"AE2 QoL Recipes","ae2:orange_covered_dense_cable","Orange ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/orange_covered_dense_cable","?"
"AE2 QoL Recipes","ae2:orange_covered_dense_cable","Orange ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/orange_covered_dense_cable2","?"
"AE2 QoL Recipes","ae2:orange_covered_dense_cable","Orange ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/orange_covered_dense_cable3","?"
"AE2 QoL Recipes","ae2:orange_glass_cable","Orange ME Glass Cable","ae2qolrecipes:glass_cable/orange_glass_cable","?"
"AE2 QoL Recipes","ae2:orange_glass_cable","Orange ME Glass Cable","ae2qolrecipes:glass_cable/orange_glass_cable2","?"
"AE2 QoL Recipes","ae2:orange_smart_cable","Orange ME Smart Cable","ae2qolrecipes:smart_cable/orange_smart_cable","?"
"AE2 QoL Recipes","ae2:orange_smart_cable","Orange ME Smart Cable","ae2qolrecipes:smart_cable/orange_smart_cable2","?"
"AE2 QoL Recipes","ae2:orange_smart_cable","Orange ME Smart Cable","ae2qolrecipes:smart_cable/orange_smart_cable3","?"
"AE2 QoL Recipes","ae2:orange_smart_cable","Orange ME Smart Cable","ae2qolrecipes:smart_cable/orange_smart_cable4","?"
"AE2 QoL Recipes","ae2:orange_smart_dense_cable","Orange ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/orange_smart_dense_cable","?"
"AE2 QoL Recipes","ae2:orange_smart_dense_cable","Orange ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/orange_smart_dense_cable2","?"
"AE2 QoL Recipes","ae2:orange_smart_dense_cable","Orange ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/orange_smart_dense_cable3","?"
"AE2 QoL Recipes","ae2:orange_smart_dense_cable","Orange ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/orange_smart_dense_cable4","?"
"AE2 QoL Recipes","ae2:pink_covered_cable","Pink ME Covered Cable","ae2qolrecipes:covered_cable/pink_covered_cable","?"
"AE2 QoL Recipes","ae2:pink_covered_cable","Pink ME Covered Cable","ae2qolrecipes:covered_cable/pink_covered_cable2","?"
"AE2 QoL Recipes","ae2:pink_covered_cable","Pink ME Covered Cable","ae2qolrecipes:covered_cable/pink_covered_cable3","?"
"AE2 QoL Recipes","ae2:pink_covered_dense_cable","Pink ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/pink_covered_dense_cable","?"
"AE2 QoL Recipes","ae2:pink_covered_dense_cable","Pink ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/pink_covered_dense_cable2","?"
"AE2 QoL Recipes","ae2:pink_covered_dense_cable","Pink ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/pink_covered_dense_cable3","?"
"AE2 QoL Recipes","ae2:pink_glass_cable","Pink ME Glass Cable","ae2qolrecipes:glass_cable/pink_glass_cable","?"
"AE2 QoL Recipes","ae2:pink_glass_cable","Pink ME Glass Cable","ae2qolrecipes:glass_cable/pink_glass_cable2","?"
"AE2 QoL Recipes","ae2:pink_smart_cable","Pink ME Smart Cable","ae2qolrecipes:smart_cable/pink_smart_cable","?"
"AE2 QoL Recipes","ae2:pink_smart_cable","Pink ME Smart Cable","ae2qolrecipes:smart_cable/pink_smart_cable2","?"
"AE2 QoL Recipes","ae2:pink_smart_cable","Pink ME Smart Cable","ae2qolrecipes:smart_cable/pink_smart_cable3","?"
"AE2 QoL Recipes","ae2:pink_smart_cable","Pink ME Smart Cable","ae2qolrecipes:smart_cable/pink_smart_cable4","?"
"AE2 QoL Recipes","ae2:pink_smart_dense_cable","Pink ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/pink_smart_dense_cable","?"
"AE2 QoL Recipes","ae2:pink_smart_dense_cable","Pink ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/pink_smart_dense_cable2","?"
"AE2 QoL Recipes","ae2:pink_smart_dense_cable","Pink ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/pink_smart_dense_cable3","?"
"AE2 QoL Recipes","ae2:pink_smart_dense_cable","Pink ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/pink_smart_dense_cable4","?"
"AE2 QoL Recipes","ae2:purple_covered_cable","Purple ME Covered Cable","ae2qolrecipes:covered_cable/purple_covered_cable","?"
"AE2 QoL Recipes","ae2:purple_covered_cable","Purple ME Covered Cable","ae2qolrecipes:covered_cable/purple_covered_cable2","?"
"AE2 QoL Recipes","ae2:purple_covered_cable","Purple ME Covered Cable","ae2qolrecipes:covered_cable/purple_covered_cable3","?"
"AE2 QoL Recipes","ae2:purple_covered_dense_cable","Purple ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/purple_covered_dense_cable","?"
"AE2 QoL Recipes","ae2:purple_covered_dense_cable","Purple ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/purple_covered_dense_cable2","?"
"AE2 QoL Recipes","ae2:purple_covered_dense_cable","Purple ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/purple_covered_dense_cable3","?"
"AE2 QoL Recipes","ae2:purple_glass_cable","Purple ME Glass Cable","ae2qolrecipes:glass_cable/purple_glass_cable","?"
"AE2 QoL Recipes","ae2:purple_glass_cable","Purple ME Glass Cable","ae2qolrecipes:glass_cable/purple_glass_cable2","?"
"AE2 QoL Recipes","ae2:purple_smart_cable","Purple ME Smart Cable","ae2qolrecipes:smart_cable/purple_smart_cable","?"
"AE2 QoL Recipes","ae2:purple_smart_cable","Purple ME Smart Cable","ae2qolrecipes:smart_cable/purple_smart_cable2","?"
"AE2 QoL Recipes","ae2:purple_smart_cable","Purple ME Smart Cable","ae2qolrecipes:smart_cable/purple_smart_cable3","?"
"AE2 QoL Recipes","ae2:purple_smart_cable","Purple ME Smart Cable","ae2qolrecipes:smart_cable/purple_smart_cable4","?"
"AE2 QoL Recipes","ae2:purple_smart_dense_cable","Purple ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/purple_smart_dense_cable","?"
"AE2 QoL Recipes","ae2:purple_smart_dense_cable","Purple ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/purple_smart_dense_cable2","?"
"AE2 QoL Recipes","ae2:purple_smart_dense_cable","Purple ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/purple_smart_dense_cable3","?"
"AE2 QoL Recipes","ae2:purple_smart_dense_cable","Purple ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/purple_smart_dense_cable4","?"
"AE2 QoL Recipes","ae2:red_covered_cable","Red ME Covered Cable","ae2qolrecipes:covered_cable/red_covered_cable","?"
"AE2 QoL Recipes","ae2:red_covered_cable","Red ME Covered Cable","ae2qolrecipes:covered_cable/red_covered_cable2","?"
"AE2 QoL Recipes","ae2:red_covered_cable","Red ME Covered Cable","ae2qolrecipes:covered_cable/red_covered_cable3","?"
"AE2 QoL Recipes","ae2:red_covered_dense_cable","Red ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/red_covered_dense_cable","?"
"AE2 QoL Recipes","ae2:red_covered_dense_cable","Red ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/red_covered_dense_cable2","?"
"AE2 QoL Recipes","ae2:red_covered_dense_cable","Red ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/red_covered_dense_cable3","?"
"AE2 QoL Recipes","ae2:red_glass_cable","Red ME Glass Cable","ae2qolrecipes:glass_cable/red_glass_cable","?"
"AE2 QoL Recipes","ae2:red_glass_cable","Red ME Glass Cable","ae2qolrecipes:glass_cable/red_glass_cable2","?"
"AE2 QoL Recipes","ae2:red_smart_cable","Red ME Smart Cable","ae2qolrecipes:smart_cable/red_smart_cable","?"
"AE2 QoL Recipes","ae2:red_smart_cable","Red ME Smart Cable","ae2qolrecipes:smart_cable/red_smart_cable2","?"
"AE2 QoL Recipes","ae2:red_smart_cable","Red ME Smart Cable","ae2qolrecipes:smart_cable/red_smart_cable3","?"
"AE2 QoL Recipes","ae2:red_smart_cable","Red ME Smart Cable","ae2qolrecipes:smart_cable/red_smart_cable4","?"
"AE2 QoL Recipes","ae2:red_smart_dense_cable","Red ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/red_smart_dense_cable","?"
"AE2 QoL Recipes","ae2:red_smart_dense_cable","Red ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/red_smart_dense_cable2","?"
"AE2 QoL Recipes","ae2:red_smart_dense_cable","Red ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/red_smart_dense_cable3","?"
"AE2 QoL Recipes","ae2:red_smart_dense_cable","Red ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/red_smart_dense_cable4","?"
"AE2 QoL Recipes","ae2:white_covered_cable","White ME Covered Cable","ae2qolrecipes:covered_cable/white_covered_cable","?"
"AE2 QoL Recipes","ae2:white_covered_cable","White ME Covered Cable","ae2qolrecipes:covered_cable/white_covered_cable2","?"
"AE2 QoL Recipes","ae2:white_covered_cable","White ME Covered Cable","ae2qolrecipes:covered_cable/white_covered_cable3","?"
"AE2 QoL Recipes","ae2:white_covered_dense_cable","White ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/white_covered_dense_cable","?"
"AE2 QoL Recipes","ae2:white_covered_dense_cable","White ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/white_covered_dense_cable2","?"
"AE2 QoL Recipes","ae2:white_covered_dense_cable","White ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/white_covered_dense_cable3","?"
"AE2 QoL Recipes","ae2:white_glass_cable","White ME Glass Cable","ae2qolrecipes:glass_cable/white_glass_cable","?"
"AE2 QoL Recipes","ae2:white_glass_cable","White ME Glass Cable","ae2qolrecipes:glass_cable/white_glass_cable2","?"
"AE2 QoL Recipes","ae2:white_smart_cable","White ME Smart Cable","ae2qolrecipes:smart_cable/white_smart_cable","?"
"AE2 QoL Recipes","ae2:white_smart_cable","White ME Smart Cable","ae2qolrecipes:smart_cable/white_smart_cable2","?"
"AE2 QoL Recipes","ae2:white_smart_cable","White ME Smart Cable","ae2qolrecipes:smart_cable/white_smart_cable3","?"
"AE2 QoL Recipes","ae2:white_smart_cable","White ME Smart Cable","ae2qolrecipes:smart_cable/white_smart_cable4","?"
"AE2 QoL Recipes","ae2:white_smart_dense_cable","White ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/white_smart_dense_cable","?"
"AE2 QoL Recipes","ae2:white_smart_dense_cable","White ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/white_smart_dense_cable2","?"
"AE2 QoL Recipes","ae2:white_smart_dense_cable","White ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/white_smart_dense_cable3","?"
"AE2 QoL Recipes","ae2:white_smart_dense_cable","White ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/white_smart_dense_cable4","?"
"AE2 QoL Recipes","ae2:yellow_covered_cable","Yellow ME Covered Cable","ae2qolrecipes:covered_cable/yellow_covered_cable","?"
"AE2 QoL Recipes","ae2:yellow_covered_cable","Yellow ME Covered Cable","ae2qolrecipes:covered_cable/yellow_covered_cable2","?"
"AE2 QoL Recipes","ae2:yellow_covered_cable","Yellow ME Covered Cable","ae2qolrecipes:covered_cable/yellow_covered_cable3","?"
"AE2 QoL Recipes","ae2:yellow_covered_dense_cable","Yellow ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/yellow_covered_dense_cable","?"
"AE2 QoL Recipes","ae2:yellow_covered_dense_cable","Yellow ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/yellow_covered_dense_cable2","?"
"AE2 QoL Recipes","ae2:yellow_covered_dense_cable","Yellow ME Dense Covered Cable","ae2qolrecipes:covered_dense_cable/yellow_covered_dense_cable3","?"
"AE2 QoL Recipes","ae2:yellow_glass_cable","Yellow ME Glass Cable","ae2qolrecipes:glass_cable/yellow_glass_cable","?"
"AE2 QoL Recipes","ae2:yellow_glass_cable","Yellow ME Glass Cable","ae2qolrecipes:glass_cable/yellow_glass_cable2","?"
"AE2 QoL Recipes","ae2:yellow_smart_cable","Yellow ME Smart Cable","ae2qolrecipes:smart_cable/yellow_smart_cable","?"
"AE2 QoL Recipes","ae2:yellow_smart_cable","Yellow ME Smart Cable","ae2qolrecipes:smart_cable/yellow_smart_cable2","?"
"AE2 QoL Recipes","ae2:yellow_smart_cable","Yellow ME Smart Cable","ae2qolrecipes:smart_cable/yellow_smart_cable3","?"
"AE2 QoL Recipes","ae2:yellow_smart_cable","Yellow ME Smart Cable","ae2qolrecipes:smart_cable/yellow_smart_cable4","?"
"AE2 QoL Recipes","ae2:yellow_smart_dense_cable","Yellow ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/yellow_smart_dense_cable","?"
"AE2 QoL Recipes","ae2:yellow_smart_dense_cable","Yellow ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/yellow_smart_dense_cable2","?"
"AE2 QoL Recipes","ae2:yellow_smart_dense_cable","Yellow ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/yellow_smart_dense_cable3","?"
"AE2 QoL Recipes","ae2:yellow_smart_dense_cable","Yellow ME Dense Smart Cable","ae2qolrecipes:smart_dense_cable/yellow_smart_dense_cable4","?"
"AE2 Things","ae2things:crystal_growth","Crystal Growth Chamber","ae2things:blocks/crystal_growth","?"
"Advanced Finders","adfinders:gem_finder","Gem Finder","adfinders:gem_finder","?"
"Advanced Finders","adfinders:metal_finder","Metal Finder","adfinders:metal_finder","?"
"Advanced Finders","adfinders:mineral_finder","Mineral Finder","adfinders:mineral_finder","?"
"Advanced Peripherals","advancedperipherals:ar_controller","AR Controller","advancedperipherals:ar_controller","?"
"Advanced Peripherals","advancedperipherals:ar_goggles","AR Goggles","advancedperipherals:ar_goggles","?"
"Advanced Peripherals","advancedperipherals:block_reader","Block Reader","advancedperipherals:block_reader","?"
"Advanced Peripherals","advancedperipherals:chat_box","Chat box","advancedperipherals:chat_box","?"
"Advanced Peripherals","advancedperipherals:computer_tool","Computer Tool","advancedperipherals:computer_tool","?"
"Advanced Peripherals","advancedperipherals:energy_detector","Energy Detector","advancedperipherals:energy_detector","?"
"Advanced Peripherals","advancedperipherals:environment_detector","Environment Detector","advancedperipherals:environment_detector","?"
"Advanced Peripherals","advancedperipherals:geo_scanner","Geo Scanner","advancedperipherals:geo_scanner","?"
"Advanced Peripherals","advancedperipherals:inventory_manager","Inventory Manager","advancedperipherals:inventory_manager","?"
"Advanced Peripherals","advancedperipherals:me_bridge","ME Bridge","advancedperipherals:me_bridge","?"
"Advanced Peripherals","advancedperipherals:memory_card","Memory Card","advancedperipherals:memory_card","?"
"Advanced Peripherals","advancedperipherals:nbt_storage","NBT Storage","advancedperipherals:nbt_storage","?"
"Advanced Peripherals","advancedperipherals:overpowered_end_automata_core","Overpowered end automata core","advancedperipherals:overpowered_end_automata_core","?"
"Advanced Peripherals","advancedperipherals:overpowered_husbandry_automata_core","Overpowered husbandry automata core","advancedperipherals:overpowered_husbandry_automata_core","?"
"Advanced Peripherals","advancedperipherals:overpowered_weak_automata_core","Overpowered weak automata core","advancedperipherals:overpowered_weak_automata_core","?"
"Advanced Peripherals","advancedperipherals:player_detector","Player Detector","advancedperipherals:player_detector","?"
"Advanced Peripherals","advancedperipherals:redstone_integrator","Redstone Integrator","advancedperipherals:redstone_integrator","?"
"Advanced Peripherals","advancedperipherals:rs_bridge","RS Bridge","advancedperipherals:rs_bridge","?"
